device_id,ph,turbidity_ntu,tds_ppm,water_quality_category
soil-water-monitor-3,7.29,4.16,515.6,Safe
soil-water-monitor-2,7.46,2.76,268.3,Safe
soil-water-monitor-2,7.36,5.88,576.3,Moderate
soil-water-monitor-3,7.21,3.94,212.6,Safe
soil-water-monitor-3,6.78,1.54,234.6,Safe
soil-water-monitor-3,5.73,19.38,1410.9,Unsafe
soil-water-monitor-3,6.4,11.46,744.8,Unsafe
soil-water-monitor-1,6.66,6.17,830.0,Moderate
soil-water-monitor-2,7.22,2.78,247.0,Safe
soil-water-monitor-1,6.42,1.81,217.3,Safe
soil-water-monitor-2,7.16,5.06,399.2,Safe
soil-water-monitor-2,6.12,4.85,694.1,Moderate
soil-water-monitor-2,6.86,15.08,1373.1,Unsafe
soil-water-monitor-2,6.68,25.96,1231.7,Unsafe
soil-water-monitor-1,6.75,1.71,235.5,Safe
soil-water-monitor-1,6.58,3.63,324.8,Safe
soil-water-monitor-3,6.34,8.6,824.8,Moderate
soil-water-monitor-1,7.26,1.01,350.1,Safe
soil-water-monitor-1,3.86,26.32,1310.0,Critical
soil-water-monitor-3,3.04,93.05,3457.6,Critical
soil-water-monitor-1,5.35,2.3,458.9,Moderate
soil-water-monitor-1,5.46,10.62,1181.3,Critical
soil-water-monitor-1,7.13,9.6,445.4,Safe
soil-water-monitor-3,7.39,3.62,353.1,Safe
soil-water-monitor-1,6.67,6.94,686.6,Moderate
soil-water-monitor-1,7.51,2.2,291.6,Safe
soil-water-monitor-2,6.99,7.32,492.0,Moderate
soil-water-monitor-3,7.56,3.78,367.0,Safe
soil-water-monitor-3,6.66,7.35,865.8,Moderate
soil-water-monitor-1,6.32,11.23,1121.7,Unsafe
soil-water-monitor-3,5.78,3.45,569.5,Unsafe
soil-water-monitor-1,7.25,5.1,218.9,Safe
soil-water-monitor-3,6.71,20.25,1498.6,Unsafe
soil-water-monitor-2,7.25,7.26,610.6,Moderate
soil-water-monitor-1,6.92,5.62,864.5,Moderate
soil-water-monitor-3,7.76,0.85,341.2,Safe
soil-water-monitor-1,6.21,23.66,1695.2,Unsafe
soil-water-monitor-2,6.73,5.71,691.2,Moderate
soil-water-monitor-3,6.99,1.26,339.6,Safe
soil-water-monitor-2,6.76,3.36,279.2,Safe
soil-water-monitor-2,6.77,1.3,394.1,Safe
soil-water-monitor-3,4.26,28.7,1130.0,Critical
soil-water-monitor-1,5.63,21.92,1572.9,Unsafe
soil-water-monitor-3,7.12,2.29,204.2,Safe
soil-water-monitor-1,6.76,8.99,859.0,Moderate
soil-water-monitor-1,6.33,3.58,660.0,Moderate
soil-water-monitor-3,7.34,7.2,503.7,Safe
soil-water-monitor-1,8.06,0.94,375.7,Safe
soil-water-monitor-3,6.6,2.92,440.3,Safe
soil-water-monitor-3,6.9,1.15,213.9,Safe
soil-water-monitor-2,6.96,3.48,817.2,Safe
soil-water-monitor-1,6.0,7.76,337.2,Moderate
soil-water-monitor-3,7.18,1.91,718.3,Safe
soil-water-monitor-3,7.7,2.85,254.3,Safe
soil-water-monitor-2,6.36,11.24,1059.6,Unsafe
soil-water-monitor-2,7.3,0.99,196.3,Safe
soil-water-monitor-1,7.95,0.63,464.0,Safe
soil-water-monitor-3,6.19,6.34,761.4,Moderate
soil-water-monitor-1,6.07,3.64,433.0,Moderate
soil-water-monitor-3,7.5,7.29,706.6,Moderate
soil-water-monitor-1,7.87,3.12,164.7,Safe
soil-water-monitor-1,5.9,22.69,1578.2,Unsafe
soil-water-monitor-3,7.69,2.21,194.9,Safe
soil-water-monitor-2,6.82,2.81,274.5,Safe
soil-water-monitor-3,7.29,1.82,217.4,Safe
soil-water-monitor-3,5.48,5.31,635.7,Moderate
soil-water-monitor-3,5.21,16.58,1307.3,Critical
soil-water-monitor-2,7.03,1.73,252.3,Safe
soil-water-monitor-3,,15.5,890.7,Unsafe
soil-water-monitor-1,6.17,5.85,724.3,Moderate
soil-water-monitor-1,6.93,7.96,645.2,Moderate
soil-water-monitor-3,7.64,0.0,336.0,Safe
soil-water-monitor-3,4.25,82.19,2063.2,Critical
soil-water-monitor-2,7.06,1.1,593.6,Safe
soil-water-monitor-2,6.25,4.62,555.1,Moderate
soil-water-monitor-1,6.91,0.33,263.5,Safe
soil-water-monitor-2,6.81,0.15,293.1,Safe
soil-water-monitor-3,6.53,4.51,577.9,Moderate
soil-water-monitor-3,6.12,38.22,1933.2,Unsafe
soil-water-monitor-2,7.9,2.72,245.5,Safe
soil-water-monitor-1,7.16,1.8,326.9,Safe
soil-water-monitor-2,7.77,1.62,313.8,Safe
soil-water-monitor-3,7.13,2.88,289.9,Safe
soil-water-monitor-2,7.1,0.76,138.2,Safe
soil-water-monitor-1,7.68,9.1,750.8,Moderate
soil-water-monitor-1,7.15,1.97,366.9,Safe
soil-water-monitor-2,7.46,2.47,237.4,Safe
soil-water-monitor-1,7.08,2.54,338.4,Safe
soil-water-monitor-2,7.5,2.6,378.2,Safe
soil-water-monitor-1,7.86,0.0,262.0,Safe
soil-water-monitor-2,7.68,1.15,475.4,Safe
soil-water-monitor-3,6.44,14.43,1041.7,Unsafe
soil-water-monitor-1,6.99,9.05,573.4,Moderate
soil-water-monitor-1,6.44,6.13,472.9,Moderate
soil-water-monitor-3,4.37,100.18,1737.3,Critical
soil-water-monitor-1,6.53,7.02,723.8,Moderate
soil-water-monitor-2,7.98,0.0,316.1,Safe
soil-water-monitor-3,7.57,0.0,330.9,Safe
soil-water-monitor-3,6.18,5.56,795.2,Moderate
soil-water-monitor-1,6.04,6.8,665.9,Moderate
soil-water-monitor-3,7.48,2.77,293.4,Safe
soil-water-monitor-2,6.86,4.03,213.6,Safe
soil-water-monitor-3,6.79,15.11,1173.5,Unsafe
soil-water-monitor-3,7.77,3.35,302.8,Safe
soil-water-monitor-3,6.7,7.31,629.3,Moderate
soil-water-monitor-3,7.13,6.47,229.7,Safe
soil-water-monitor-3,5.78,22.56,1477.7,Unsafe
soil-water-monitor-2,,1.44,260.3,Safe
soil-water-monitor-3,6.31,3.41,498.0,Moderate
soil-water-monitor-1,7.15,0.0,271.2,Safe
soil-water-monitor-1,8.23,15.42,477.5,Moderate
soil-water-monitor-2,6.51,2.19,260.9,Safe
soil-water-monitor-1,6.46,8.45,591.5,Moderate
soil-water-monitor-2,6.52,5.09,702.2,Moderate
soil-water-monitor-2,6.88,3.77,283.8,Safe
soil-water-monitor-3,7.14,4.74,241.3,Safe
soil-water-monitor-3,5.41,26.49,1104.5,Critical
soil-water-monitor-3,7.56,2.16,377.7,Safe
soil-water-monitor-3,4.27,33.32,926.4,Unsafe
soil-water-monitor-1,6.71,17.11,956.0,Moderate
soil-water-monitor-3,5.49,15.96,1387.3,Critical
soil-water-monitor-3,6.52,11.68,644.7,Moderate
soil-water-monitor-1,5.2,73.45,2686.6,Critical
soil-water-monitor-2,7.52,0.0,313.3,Safe
soil-water-monitor-2,6.47,10.05,1345.7,Unsafe
soil-water-monitor-2,5.44,9.1,1064.2,Critical
soil-water-monitor-2,6.59,6.94,718.5,Moderate
soil-water-monitor-2,5.67,15.32,1507.2,Unsafe
soil-water-monitor-2,4.5,32.39,2002.5,Critical
soil-water-monitor-2,6.06,4.38,803.1,Unsafe
soil-water-monitor-2,6.06,4.2,872.6,Unsafe
soil-water-monitor-1,6.43,7.92,905.3,Moderate
soil-water-monitor-3,4.31,92.99,2166.3,Critical
soil-water-monitor-1,7.2,1.32,240.4,Safe
soil-water-monitor-3,6.37,40.18,1928.5,Unsafe
soil-water-monitor-1,7.99,1.97,365.8,Safe
soil-water-monitor-1,5.32,6.87,712.8,Unsafe
soil-water-monitor-2,7.13,6.11,747.4,Moderate
soil-water-monitor-2,6.38,0.0,679.7,Moderate
soil-water-monitor-1,7.25,4.22,90.9,Safe
soil-water-monitor-2,7.83,3.56,198.0,Safe
soil-water-monitor-2,6.48,4.88,632.7,Moderate
soil-water-monitor-1,6.31,9.78,396.7,Safe
soil-water-monitor-1,5.86,20.75,1356.6,Unsafe
soil-water-monitor-2,5.56,10.69,1450.2,Critical
soil-water-monitor-1,5.25,24.68,1361.3,Critical
soil-water-monitor-1,6.79,6.12,719.1,Moderate
soil-water-monitor-1,7.01,1.95,184.4,Safe
soil-water-monitor-1,7.47,2.48,355.3,Safe
soil-water-monitor-3,8.03,0.02,286.3,Safe
soil-water-monitor-1,7.26,0.77,317.4,Safe
soil-water-monitor-3,7.3,3.07,232.6,Safe
soil-water-monitor-1,6.33,3.56,853.3,Moderate
soil-water-monitor-3,6.98,6.61,866.1,Moderate
soil-water-monitor-3,6.5,10.44,863.0,Moderate
soil-water-monitor-1,6.96,7.45,468.8,Safe
soil-water-monitor-2,5.34,17.25,916.4,Unsafe
soil-water-monitor-2,6.92,7.15,692.4,Moderate
soil-water-monitor-1,6.65,1.79,176.7,Safe
soil-water-monitor-1,7.14,3.61,254.6,Safe
soil-water-monitor-2,5.68,34.29,808.0,Unsafe
soil-water-monitor-2,7.11,31.84,1976.1,Unsafe
soil-water-monitor-1,6.49,2.4,181.7,Safe
soil-water-monitor-1,7.1,0.64,265.7,Safe
soil-water-monitor-3,6.9,0.0,264.7,Safe
soil-water-monitor-3,6.65,2.47,490.3,Safe
soil-water-monitor-1,5.75,64.32,4220.6,Critical
soil-water-monitor-3,4.87,73.13,1972.7,Critical
soil-water-monitor-3,7.18,2.52,367.2,Safe
soil-water-monitor-3,6.35,28.77,1755.5,Unsafe
soil-water-monitor-2,7.09,4.17,190.2,Safe
soil-water-monitor-1,7.48,4.71,560.0,Safe
soil-water-monitor-2,6.63,5.39,286.7,Safe
soil-water-monitor-1,6.94,1.55,258.4,Safe
soil-water-monitor-2,7.59,0.0,275.4,Safe
soil-water-monitor-2,7.65,3.03,175.5,Safe
soil-water-monitor-2,4.91,16.4,1668.4,Critical
soil-water-monitor-2,4.42,83.28,2438.4,Critical
soil-water-monitor-3,7.68,0.0,366.3,Safe
soil-water-monitor-1,6.99,5.24,764.1,Safe
soil-water-monitor-2,6.9,11.64,1449.8,Unsafe
soil-water-monitor-2,5.67,14.44,854.9,Unsafe
soil-water-monitor-1,7.61,4.23,153.3,Safe
soil-water-monitor-1,7.36,0.0,249.2,Safe
soil-water-monitor-1,5.96,14.1,1887.2,Unsafe
soil-water-monitor-1,3.21,69.8,1951.1,Critical
soil-water-monitor-3,7.3,2.45,296.3,Safe
soil-water-monitor-1,7.09,10.02,686.3,Moderate
soil-water-monitor-1,6.11,4.98,713.3,Unsafe
soil-water-monitor-1,6.99,6.83,218.8,Safe
soil-water-monitor-1,6.72,23.95,1505.2,Unsafe
soil-water-monitor-1,6.56,8.5,621.7,Moderate
soil-water-monitor-1,4.85,36.17,1449.3,Critical
soil-water-monitor-3,8.29,1.7,203.6,Safe
soil-water-monitor-2,7.81,9.96,672.8,Moderate
soil-water-monitor-2,7.54,1.7,81.1,Safe
soil-water-monitor-1,7.57,0.0,303.7,Safe
soil-water-monitor-1,7.08,6.23,585.5,Safe
soil-water-monitor-2,7.03,1.96,389.6,Safe
soil-water-monitor-1,7.43,0.0,187.0,Safe
soil-water-monitor-1,6.78,0.08,454.4,Safe
soil-water-monitor-1,6.35,11.2,653.2,Moderate
soil-water-monitor-2,6.64,4.01,668.9,Moderate
soil-water-monitor-1,5.45,13.16,1562.5,Unsafe
soil-water-monitor-1,7.34,5.06,283.1,Safe
soil-water-monitor-2,6.97,0.0,269.9,Safe
soil-water-monitor-2,6.05,3.42,523.8,Moderate
soil-water-monitor-1,7.75,1.94,291.9,Safe
soil-water-monitor-1,7.24,1.94,284.7,Safe
soil-water-monitor-2,5.76,20.4,1310.6,Unsafe
soil-water-monitor-1,6.29,22.3,1443.3,Unsafe
soil-water-monitor-3,4.97,127.84,3621.6,Critical
soil-water-monitor-3,6.26,32.41,1542.1,Unsafe
soil-water-monitor-2,6.84,5.72,970.0,Moderate
soil-water-monitor-2,7.24,1.33,122.7,Safe
soil-water-monitor-1,5.82,12.31,726.3,Unsafe
soil-water-monitor-3,6.48,3.91,984.1,Moderate
soil-water-monitor-3,7.08,1.54,273.7,Safe
soil-water-monitor-2,5.45,34.93,1303.2,Critical
soil-water-monitor-1,6.34,31.17,1449.1,Unsafe
soil-water-monitor-3,5.25,25.66,1694.8,Critical
soil-water-monitor-2,7.18,2.13,217.0,Safe
soil-water-monitor-2,6.91,3.86,613.9,Safe
soil-water-monitor-1,7.01,6.68,792.0,Moderate
soil-water-monitor-2,6.02,22.43,1217.5,Unsafe
soil-water-monitor-2,7.8,3.42,309.7,Safe
soil-water-monitor-1,7.14,24.39,819.6,Moderate
soil-water-monitor-2,6.39,5.66,729.8,Moderate
soil-water-monitor-1,6.23,2.66,813.4,Safe
soil-water-monitor-1,7.83,0.19,183.1,Safe
soil-water-monitor-3,5.35,7.69,650.5,Unsafe
soil-water-monitor-1,8.18,0.07,167.9,Safe
soil-water-monitor-3,6.71,7.01,607.6,Moderate
soil-water-monitor-1,7.1,3.62,316.4,Safe
soil-water-monitor-2,6.83,0.0,408.6,Safe
soil-water-monitor-3,6.9,2.85,251.8,Safe
soil-water-monitor-3,6.83,0.94,244.9,Safe
soil-water-monitor-3,6.87,3.94,754.2,Safe
soil-water-monitor-1,6.25,4.13,696.3,Moderate
soil-water-monitor-3,6.36,1.96,308.5,Safe
soil-water-monitor-3,7.64,0.0,255.4,Safe
soil-water-monitor-2,5.81,12.18,1985.4,Critical
soil-water-monitor-3,5.94,1.15,757.3,Moderate
soil-water-monitor-3,4.63,139.77,3239.5,Critical
soil-water-monitor-1,5.26,54.96,3170.1,Critical
soil-water-monitor-2,6.49,25.78,1333.3,Unsafe
soil-water-monitor-3,7.12,8.5,672.1,Moderate
soil-water-monitor-2,6.83,35.12,1337.8,Unsafe
soil-water-monitor-2,6.91,5.66,569.7,Moderate
soil-water-monitor-1,7.1,4.74,219.1,Safe
soil-water-monitor-2,6.34,14.59,682.6,Unsafe
soil-water-monitor-2,6.88,2.35,260.0,Safe
soil-water-monitor-1,7.48,1.95,281.0,Safe
soil-water-monitor-1,6.68,8.1,879.1,Moderate
soil-water-monitor-3,6.68,8.93,607.6,Moderate
soil-water-monitor-2,7.77,2.13,231.2,Safe
soil-water-monitor-1,7.33,1.93,211.7,Safe
soil-water-monitor-1,7.27,0.42,206.3,Safe
soil-water-monitor-1,7.19,3.65,138.3,Safe
soil-water-monitor-3,5.6,10.55,637.5,Unsafe
soil-water-monitor-1,7.49,1.85,277.1,Safe
soil-water-monitor-2,7.02,3.06,277.8,Safe
soil-water-monitor-1,7.33,3.52,679.9,Safe
soil-water-monitor-2,6.51,0.0,225.9,Safe
soil-water-monitor-2,6.53,6.88,522.5,Moderate
soil-water-monitor-3,5.84,113.53,3334.4,Critical
soil-water-monitor-3,,1.64,386.1,Safe
soil-water-monitor-3,7.3,1.87,364.4,Safe
soil-water-monitor-1,6.99,3.22,368.2,Safe
soil-water-monitor-3,7.48,6.4,606.9,Moderate
soil-water-monitor-1,5.87,26.52,1389.1,Unsafe
soil-water-monitor-3,6.51,24.26,1145.1,Unsafe
soil-water-monitor-2,7.88,0.0,401.2,Safe
soil-water-monitor-2,4.65,30.18,1436.9,Critical
soil-water-monitor-2,7.67,1.86,255.0,Safe
soil-water-monitor-2,5.35,20.81,1024.5,Unsafe
soil-water-monitor-2,6.41,5.76,860.6,Moderate
soil-water-monitor-1,7.09,2.98,365.9,Safe
soil-water-monitor-2,5.65,7.23,675.7,Unsafe
soil-water-monitor-1,7.06,7.1,763.7,Moderate
soil-water-monitor-3,7.93,1.91,343.9,Safe
soil-water-monitor-1,7.13,5.37,666.8,Moderate
soil-water-monitor-3,5.59,89.02,2085.4,Critical
soil-water-monitor-3,7.43,1.99,278.8,Safe
soil-water-monitor-2,6.92,12.45,656.3,Moderate
soil-water-monitor-2,7.23,10.27,990.4,Unsafe
soil-water-monitor-3,5.3,34.13,1504.4,Critical
soil-water-monitor-2,6.9,136.24,2756.3,Unsafe
soil-water-monitor-3,6.92,4.92,698.3,Safe
soil-water-monitor-2,6.44,29.91,1513.8,Unsafe
soil-water-monitor-3,7.28,0.19,369.9,Safe
soil-water-monitor-3,5.73,99.02,2448.8,Critical
soil-water-monitor-3,4.23,86.97,3557.5,Critical
soil-water-monitor-2,7.48,2.18,223.1,Safe
soil-water-monitor-2,6.1,11.89,647.0,Unsafe
soil-water-monitor-2,7.6,3.69,208.0,Safe
soil-water-monitor-3,6.76,5.68,472.2,Moderate
soil-water-monitor-2,7.32,4.15,297.0,Safe
soil-water-monitor-1,6.54,4.24,294.9,Safe
soil-water-monitor-3,7.42,1.5,313.6,Safe
soil-water-monitor-3,7.06,3.54,86.8,Safe
soil-water-monitor-2,5.9,23.39,1443.1,Unsafe
soil-water-monitor-2,6.35,12.48,778.5,Moderate
soil-water-monitor-1,,9.0,567.8,Moderate
soil-water-monitor-3,7.06,15.99,577.7,Moderate
soil-water-monitor-3,6.89,5.31,550.0,Moderate
soil-water-monitor-1,5.78,36.5,1595.7,Unsafe
soil-water-monitor-1,7.23,6.45,443.1,Safe
soil-water-monitor-2,6.92,0.0,326.6,Safe
soil-water-monitor-3,7.41,1.18,308.4,Safe
soil-water-monitor-1,6.35,15.25,2625.9,Unsafe
soil-water-monitor-1,7.03,0.2,437.1,Safe
soil-water-monitor-1,7.31,0.92,243.8,Safe
soil-water-monitor-2,,17.13,1076.0,Unsafe
soil-water-monitor-3,7.29,8.47,775.4,Moderate
soil-water-monitor-1,7.09,4.43,211.5,Safe
soil-water-monitor-1,6.96,8.78,1060.6,Unsafe
soil-water-monitor-2,7.64,1.32,195.5,Safe
soil-water-monitor-1,7.43,0.0,227.2,Safe
soil-water-monitor-2,5.24,29.87,1605.9,Critical
soil-water-monitor-2,6.62,0.79,263.6,Safe
soil-water-monitor-1,7.05,7.92,454.3,Safe
soil-water-monitor-2,6.97,1.28,289.3,Safe
soil-water-monitor-2,5.59,14.18,1188.2,Unsafe
soil-water-monitor-1,7.18,2.31,385.6,Safe
soil-water-monitor-3,6.56,4.11,859.8,Moderate
soil-water-monitor-3,5.37,15.17,1622.8,Unsafe
soil-water-monitor-1,5.86,22.04,1597.1,Unsafe
soil-water-monitor-2,4.39,65.99,2185.3,Critical
soil-water-monitor-3,5.85,33.92,1836.6,Unsafe
soil-water-monitor-1,6.35,7.61,594.9,Moderate
soil-water-monitor-2,6.37,10.98,768.4,Unsafe
soil-water-monitor-1,4.33,45.06,2951.1,Critical
soil-water-monitor-3,7.1,2.51,320.0,Safe
soil-water-monitor-2,7.3,2.51,301.0,Safe
soil-water-monitor-1,6.59,7.24,628.2,Moderate
soil-water-monitor-3,7.19,12.16,694.5,Moderate
soil-water-monitor-1,5.73,6.64,679.8,Unsafe
soil-water-monitor-2,7.33,0.79,527.9,Safe
soil-water-monitor-2,8.26,0.03,240.1,Safe
soil-water-monitor-2,,5.35,632.4,Moderate
soil-water-monitor-2,7.49,0.9,189.7,Safe
soil-water-monitor-2,7.48,4.48,417.2,Safe
soil-water-monitor-1,6.56,4.94,940.6,Moderate
soil-water-monitor-3,6.43,4.57,677.7,Moderate
soil-water-monitor-2,5.98,9.67,318.0,Moderate
soil-water-monitor-1,6.83,4.78,588.8,Safe
soil-water-monitor-2,7.09,11.18,996.4,Moderate
soil-water-monitor-2,7.73,2.97,292.9,Safe
soil-water-monitor-2,7.43,4.97,272.5,Safe
soil-water-monitor-1,5.96,3.45,600.3,Moderate
soil-water-monitor-2,6.84,1.88,333.1,Safe
soil-water-monitor-2,7.44,4.35,629.3,Safe
soil-water-monitor-2,6.32,26.1,2228.7,Unsafe
soil-water-monitor-2,7.29,6.53,707.2,Moderate
soil-water-monitor-1,7.06,5.71,440.1,Safe
soil-water-monitor-2,7.22,0.0,178.8,Safe
soil-water-monitor-3,5.78,6.03,1114.2,Unsafe
soil-water-monitor-3,6.97,3.16,392.9,Safe
soil-water-monitor-3,6.74,3.93,232.3,Safe
soil-water-monitor-1,6.86,0.69,293.9,Safe
soil-water-monitor-1,7.69,1.81,203.1,Safe
soil-water-monitor-2,5.74,36.4,1493.8,Critical
soil-water-monitor-2,6.26,3.08,504.4,Safe
soil-water-monitor-3,3.41,63.82,2409.7,Critical
soil-water-monitor-3,6.17,20.5,990.7,Unsafe
soil-water-monitor-2,5.88,23.99,1543.9,Unsafe
soil-water-monitor-2,6.73,19.42,1894.8,Unsafe
soil-water-monitor-1,6.76,6.25,646.9,Moderate
soil-water-monitor-1,6.78,8.05,584.6,Moderate
soil-water-monitor-1,6.71,2.79,250.6,Safe
soil-water-monitor-3,7.45,1.15,375.7,Safe
soil-water-monitor-2,7.69,22.73,1334.9,Unsafe
soil-water-monitor-2,4.57,28.61,2509.8,Critical
soil-water-monitor-3,8.08,4.02,167.3,Safe
soil-water-monitor-1,6.82,41.67,1820.3,Unsafe
soil-water-monitor-1,7.05,4.89,348.4,Safe
soil-water-monitor-1,7.8,0.41,311.6,Safe
soil-water-monitor-1,7.07,0.0,347.8,Safe
soil-water-monitor-3,7.08,0.0,285.6,Safe
soil-water-monitor-1,7.68,0.57,76.9,Safe
soil-water-monitor-3,,34.06,1110.1,Unsafe
soil-water-monitor-1,7.78,2.53,111.9,Safe
soil-water-monitor-3,6.45,30.34,1414.3,Unsafe
soil-water-monitor-3,7.07,2.18,379.0,Safe
soil-water-monitor-3,7.19,2.79,317.1,Safe
soil-water-monitor-1,8.16,7.62,798.2,Moderate
soil-water-monitor-2,7.43,2.8,418.9,Safe
soil-water-monitor-2,7.99,1.23,278.0,Safe
soil-water-monitor-3,,5.48,882.9,Moderate
soil-water-monitor-2,5.96,7.76,478.3,Moderate
soil-water-monitor-2,6.66,16.51,1011.1,Unsafe
soil-water-monitor-2,6.15,7.65,704.3,Moderate
soil-water-monitor-1,6.93,5.54,380.7,Safe
soil-water-monitor-1,6.15,6.03,500.8,Moderate
soil-water-monitor-3,3.85,103.19,3448.6,Critical
soil-water-monitor-1,6.96,13.62,1177.6,Unsafe
soil-water-monitor-3,6.9,4.62,280.5,Safe
soil-water-monitor-3,6.84,2.81,79.3,Safe
soil-water-monitor-2,6.93,2.85,336.7,Safe
soil-water-monitor-1,7.11,2.77,466.9,Safe
soil-water-monitor-1,4.06,92.59,930.5,Critical
soil-water-monitor-3,7.23,6.37,126.8,Safe
soil-water-monitor-2,6.18,8.94,634.5,Moderate
soil-water-monitor-3,8.37,1.44,379.1,Safe
soil-water-monitor-2,7.08,1.09,180.0,Safe
soil-water-monitor-1,7.13,3.71,370.9,Safe
soil-water-monitor-1,7.68,3.32,454.9,Safe
soil-water-monitor-2,6.71,0.13,219.0,Safe
soil-water-monitor-2,5.66,34.82,1945.5,Unsafe
soil-water-monitor-1,5.76,11.31,1378.1,Unsafe
soil-water-monitor-2,6.22,6.54,571.1,Moderate
soil-water-monitor-2,6.15,4.96,702.2,Moderate
soil-water-monitor-2,7.41,2.73,246.0,Safe
soil-water-monitor-1,7.5,1.96,234.7,Safe
soil-water-monitor-2,6.49,23.14,559.7,Unsafe
soil-water-monitor-1,7.07,0.0,294.8,Safe
soil-water-monitor-1,5.98,19.47,956.6,Unsafe
soil-water-monitor-3,7.5,4.16,273.3,Safe
soil-water-monitor-2,6.3,35.13,1476.4,Unsafe
soil-water-monitor-1,6.24,8.15,578.4,Moderate
soil-water-monitor-2,7.05,5.64,474.7,Safe
soil-water-monitor-1,7.36,1.66,112.8,Safe
soil-water-monitor-3,5.02,22.59,1136.5,Critical
soil-water-monitor-3,7.24,3.18,137.5,Safe
soil-water-monitor-3,4.63,14.32,1675.5,Critical
soil-water-monitor-3,6.86,1.63,214.3,Safe
soil-water-monitor-1,7.41,1.62,371.8,Safe
soil-water-monitor-1,7.61,7.28,644.5,Moderate
soil-water-monitor-1,7.38,0.8,169.6,Safe
soil-water-monitor-3,4.64,41.1,2004.6,Critical
soil-water-monitor-2,7.63,3.51,171.5,Safe
soil-water-monitor-1,7.02,2.44,723.3,Safe
soil-water-monitor-2,6.83,4.78,213.9,Safe
soil-water-monitor-3,7.25,1.61,271.1,Safe
soil-water-monitor-3,7.22,2.05,306.5,Safe
soil-water-monitor-3,7.9,0.0,242.1,Safe
soil-water-monitor-1,7.25,1.04,309.1,Safe
soil-water-monitor-3,8.08,44.19,1484.7,Unsafe
soil-water-monitor-1,7.49,0.04,262.2,Safe
soil-water-monitor-1,6.19,3.52,180.6,Safe
soil-water-monitor-1,6.86,7.11,600.9,Moderate
soil-water-monitor-3,6.27,4.23,276.7,Safe
soil-water-monitor-1,7.62,1.4,221.5,Safe
soil-water-monitor-2,6.16,26.97,1758.0,Unsafe
soil-water-monitor-3,6.1,4.68,501.3,Moderate
soil-water-monitor-1,6.22,7.09,966.0,Moderate
soil-water-monitor-3,5.48,22.34,1073.6,Unsafe
soil-water-monitor-2,5.97,9.54,725.1,Moderate
soil-water-monitor-1,6.62,3.01,311.8,Safe
soil-water-monitor-3,6.51,3.95,260.6,Safe
soil-water-monitor-1,6.01,39.46,1222.0,Unsafe
soil-water-monitor-3,4.92,21.26,1360.8,Critical
soil-water-monitor-1,6.15,18.82,1513.9,Unsafe
soil-water-monitor-2,7.11,3.58,490.8,Safe
soil-water-monitor-2,7.7,2.19,277.6,Safe
soil-water-monitor-1,5.75,17.72,1223.8,Unsafe
soil-water-monitor-3,7.4,0.0,380.5,Safe
soil-water-monitor-3,5.79,7.95,427.9,Moderate
soil-water-monitor-1,6.97,3.68,160.8,Safe
soil-water-monitor-3,5.8,2.21,491.9,Moderate
soil-water-monitor-3,7.53,2.1,202.8,Safe
soil-water-monitor-2,7.29,3.36,248.9,Safe
soil-water-monitor-3,7.42,0.71,355.8,Safe
soil-water-monitor-3,5.61,6.68,538.2,Unsafe
soil-water-monitor-2,8.01,3.07,263.8,Safe
soil-water-monitor-2,6.85,2.09,222.3,Safe
soil-water-monitor-2,7.51,2.81,792.6,Safe
soil-water-monitor-2,7.03,3.92,464.4,Safe
soil-water-monitor-2,6.4,6.66,488.6,Moderate
soil-water-monitor-3,7.86,3.95,226.6,Safe
soil-water-monitor-3,7.3,2.77,378.8,Safe
soil-water-monitor-3,6.23,32.02,1455.1,Unsafe
soil-water-monitor-1,7.57,1.54,326.6,Safe
soil-water-monitor-3,7.1,4.87,262.0,Safe
soil-water-monitor-2,,60.24,2335.3,Critical
soil-water-monitor-3,5.96,68.68,2701.6,Critical
soil-water-monitor-1,5.68,3.57,627.2,Moderate
soil-water-monitor-1,7.27,0.0,444.3,Safe
soil-water-monitor-3,7.45,2.29,226.7,Safe
soil-water-monitor-1,5.51,17.04,2061.4,Critical
soil-water-monitor-2,7.16,4.07,777.7,Safe
soil-water-monitor-1,5.14,86.17,4038.3,Critical
soil-water-monitor-1,6.34,7.01,875.3,Moderate
soil-water-monitor-1,5.92,6.84,534.0,Moderate
soil-water-monitor-1,6.75,2.72,366.7,Safe
soil-water-monitor-2,7.3,1.02,254.4,Safe
soil-water-monitor-3,7.43,1.2,328.9,Safe
soil-water-monitor-3,5.7,37.67,1305.6,Critical
soil-water-monitor-3,6.24,10.04,556.9,Moderate
soil-water-monitor-3,5.04,24.89,1466.1,Critical
soil-water-monitor-1,3.91,35.14,2199.2,Critical
soil-water-monitor-3,7.28,2.59,272.6,Safe
soil-water-monitor-1,5.83,7.78,584.6,Unsafe
soil-water-monitor-1,6.36,37.5,1338.8,Unsafe
soil-water-monitor-1,7.28,2.05,372.5,Safe
soil-water-monitor-3,6.66,27.4,1363.4,Unsafe
soil-water-monitor-1,5.76,91.64,2473.2,Critical
soil-water-monitor-1,6.21,54.74,2077.4,Critical
soil-water-monitor-2,5.44,45.17,1227.2,Critical
soil-water-monitor-2,6.26,3.96,536.5,Moderate
soil-water-monitor-2,3.86,195.88,2571.6,Critical
soil-water-monitor-1,6.99,1.46,378.9,Safe
